"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,        3160,      -7.008099616,      -7.357476533,      -7.585640695,      -6.345880346,      -9.852699962,      -3.701803633,     0.03357057115,      0.2548790332,                 0,                 0,                 0,   -0.005920762119,     0.02349350469,      0.2560046094,                 0,       7.592335324,      0.5431351303,   0.0001120716478
          0,           0,        3170,      -6.979295855,      -7.330226902,      -7.577938327,      -6.316543657,      -9.727164008,      -3.745632631,     0.03360058547,      0.2552928243,                 0,                 0,                 0,   -0.005755010461,     0.02350717815,      0.2564192623,                 0,       7.597868333,      0.5431351303,   0.0001102837168
          0,           0,        3180,      -6.987349165,      -7.334604366,      -7.604285278,      -6.324160914,      -9.637741036,      -3.824424477,     0.03363034302,      0.2556556502,                 0,                 0,                 0,   -0.005609407849,      0.0235226048,      0.2567829794,                 0,       7.601934064,      0.5431351303,   0.0001096387142
          0,           0,        3190,      -7.032613908,      -7.370043189,       -7.66410987,      -6.368760227,      -9.586277296,      -3.938162588,     0.03365732387,      0.2559395782,                 0,                 0,                 0,   -0.005494765916,     0.02353836818,      0.2570677505,                 0,       7.604275942,      0.5431351303,   0.0001101197312
          0,           0,        3200,      -7.122679714,      -7.439647084,      -7.767883564,      -6.458240737,      -9.569799799,      -4.064568364,      0.0336794047,      0.2561241278,                 0,                 0,                 0,   -0.005419474661,     0.02355315427,      0.2572530273,                 0,       7.604770038,      0.5431351303,    0.000111608525
          0,           0,        3210,      -7.277904315,      -7.541615562,      -7.918846945,      -6.612625373,      -9.584964114,      -4.082170012,     0.03369496846,      0.2561974363,                 0,                 0,                 0,    -0.00538872037,     0.02356581506,      0.2573268926,                 0,       7.603433035,      0.5431351303,   0.0001130977407
          0,           0,        3220,       -7.54535151,      -7.649860849,      -8.068600566,       -6.87837154,      -9.625946316,      -3.946581211,     0.03370309238,      0.2561537249,                 0,                 0,                 0,   -0.005405024235,     0.02357565638,      0.2572835355,                 0,       7.600303321,      0.5431351303,   0.0001099257637
          0,           0,        3230,      -7.763053986,      -7.687777738,       -8.00421342,      -7.104727184,      -9.701582818,      -3.837791328,     0.03370241589,       0.255988755,                 0,                 0,                 0,   -0.005469895062,     0.02358148588,      0.2571186672,                 0,       7.595560977,      0.5431351303,   0.0001063905932
          0,           0,        3240,      -7.414159265,       -7.61532552,      -7.848231363,      -6.755253529,      -9.833501854,      -3.777800387,     0.03369308274,      0.2557277449,                 0,                 0,                 0,   -0.005573891932,     0.02358245272,      0.2568574921,                 0,       7.589918288,      0.5431351303,   0.0001029382872
          0,           0,        3250,       -7.21367212,      -7.518940743,       -7.73417723,      -6.552947573,      -9.976045284,       -3.75300404,     0.03367665436,       0.255399401,                 0,                 0,                 0,   -0.005705771634,      0.0235789851,      0.2565287558,                 0,        7.58387096,      0.5431351303,  9.975546206e-005
          0,           0,        3260,      -7.107336686,      -7.448866905,      -7.667800262,      -6.445839214,      -9.976936039,      -3.758556663,     0.03365488968,      0.2550354644,                 0,                 0,                 0,   -0.005851991044,      0.0235715889,      0.2561642439,                 0,        7.57796168,      0.5431351303,   9.71273106e-005
          0,           0,        3270,      -7.053203995,      -7.411798796,      -7.641112401,      -6.391158762,      -9.853232345,      -3.795934298,     0.03362992063,      0.2546698202,                 0,                 0,                 0,   -0.005998372357,     0.02356105816,      0.2557978995,                 0,       7.572715469,      0.5431351303,  9.525529607e-005
          0,           0,        3280,      -7.042061723,      -7.404943041,      -7.650641479,      -6.379502291,       -9.74445014,      -3.865594624,     0.03360408734,      0.2543342281,                 0,                 0,                 0,   -0.006132360203,     0.02354847877,      0.2554615498,                 0,       7.568550385,      0.5431351303,  9.424134687e-005
          0,           0,        3290,      -7.068480887,      -7.424853877,      -7.694615344,      -6.405518825,      -9.676049698,      -3.967706363,     0.03357964826,      0.2540556198,                 0,                 0,                 0,   -0.006243652219,     0.02353504541,      0.2551821945,                 0,       7.565761793,      0.5431351303,   9.41032787e-005
          0,           0,        3300,      -7.134843317,      -7.478791209,      -7.774833528,      -6.471362038,      -9.644590973,      -4.086202146,     0.03355856807,      0.2538539166,                 0,                 0,                 0,   -0.006324731582,     0.02352193562,      0.2549798168,                 0,       7.564503827,      0.5431351303,   9.48382833e-005
          0,           0,        3310,      -7.255628695,      -7.563291433,      -7.901497026,      -6.591515456,      -9.645251899,      -4.176653093,     0.03354241101,      0.2537420876,                 0,                 0,                 0,   -0.006370236987,     0.02351020102,      0.2548674377,                 0,       7.564813617,      0.5431351303,  9.638283631e-005
          0,           0,        3320,      -7.453539036,      -7.668463404,      -8.067631218,      -6.788110452,      -9.675500118,      -4.127968262,     0.03353218257,      0.2537258723,                 0,                 0,                 0,   -0.006377645739,     0.02350061997,      0.2548508316,                 0,       7.566637566,      0.5431351303,  9.566072701e-005
          0,           0,        3330,      -7.795858549,      -7.754824614,      -8.141909406,      -7.129489882,      -9.728466287,      -3.988660537,     0.03352857025,      0.2538102869,                 0,                 0,                 0,   -0.006345345705,     0.02349368164,      0.2549350382,                 0,       7.569970477,      0.5431351303,  9.254455435e-005
          0,           0,        3340,      -7.658850942,      -7.742123775,      -8.003555302,       -7.00177298,      -9.828136489,      -3.897158491,     0.03353264838,      0.2539889319,                 0,                 0,                 0,   -0.006274923818,     0.02349071187,       0.255113705,                 0,       7.574377334,      0.5431351303,  8.937846713e-005
          0,           0,        3350,      -7.377603054,      -7.649335875,      -7.862969969,      -6.717521307,      -9.969257351,      -3.844563202,     0.03354334856,      0.2542371803,                 0,                 0,                 0,   -0.006175829143,     0.02349161424,      0.2553621822,                 0,       7.579361966,      0.5431351303,  8.629853574e-005
          0,           0,        3360,      -7.229275408,      -7.560123781,      -7.773320937,      -6.567891953,      -10.06096216,      -3.823536441,     0.03355940519,      0.2545312316,                 0,                 0,                 0,   -0.006057796278,     0.02349606271,       0.255656638,                 0,       7.584497702,      0.5431351303,  8.359631878e-005
          0,           0,        3370,      -7.150379658,      -7.499394094,        -7.7257394,      -6.488296475,      -9.988734607,      -3.832991402,     0.03357925932,      0.2548435736,                 0,                 0,                 0,   -0.005932440128,     0.02350358443,        0.25596952,                 0,       7.589314916,      0.5431351303,  8.151099963e-005
          0,           0,        3380,      -7.118809737,      -7.470691965,      -7.715874016,      -6.456195124,      -9.866815976,      -3.873658794,       0.033601013,      0.2551458724,                 0,                 0,                 0,   -0.005811326256,     0.02351340028,      0.2562724415,                 0,       7.593398223,      0.5431351303,  8.017830323e-005
          0,           0,        3390,      -7.124085418,      -7.473729282,      -7.739790693,      -6.460986046,       -9.77654521,      -3.947160349,     0.03362270617,      0.2554126117,                 0,                 0,                 0,   -0.005704353966,     0.02352455791,      0.2565398288,                 0,       7.596432317,      0.5431351303,  7.966565452e-005
          0,           0,        3400,      -7.165988207,      -7.507371382,      -7.797011191,      -6.502293235,      -9.724507638,      -4.052813219,     0.03364248365,      0.2556230105,                 0,                 0,                 0,   -0.005619609845,      0.0235360231,      0.2567508438,                 0,       7.598220546,      0.5431351303,  7.995671622e-005
          0,           0,        3410,      -7.254003514,      -7.574017299,      -7.896825423,        -6.5897327,      -9.706123594,      -4.167785098,     0.03365877243,      0.2557619115,                 0,                 0,                 0,   -0.005563106163,     0.02354682176,      0.2568902792,                 0,       7.598670215,      0.5431351303,  8.098259115e-005
          0,           0,        3420,      -7.402305782,       -7.67167942,      -8.045764044,      -6.737082668,       -9.71912719,      -4.196342891,      0.0336703906,       0.255820399,                 0,                 0,                 0,   -0.005538819469,     0.02355612448,      0.2569491793,                 0,       7.597785309,      0.5431351303,  8.220792065e-005
          0,           0,        3430,      -7.662069319,      -7.783020386,      -8.202878568,      -6.995149563,      -9.757996061,      -4.086529227,     0.03367664608,      0.2557945865,                 0,                 0,                 0,    -0.00554821058,     0.02356339299,      0.2569236335,                 0,       7.595607528,      0.5431351303,  8.002150353e-005
          0,           0,        3440,      -7.918511635,      -7.829010994,      -8.154720519,      -7.259193113,      -9.828387179,      -3.971382299,      0.0336766309,      0.2556809631,                 0,                 0,                 0,    -0.00559261542,     0.02356785847,       0.256810098,                 0,       7.592237001,      0.5431351303,  7.742877531e-005
          0,           0,        3450,      -7.571676782,      -7.761113321,      -7.997441829,      -6.913016657,      -9.952257382,      -3.912079484,     0.03367027706,      0.2554960438,                 0,                 0,                 0,   -0.005666231715,     0.02356880173,      0.2566250719,                 0,       7.588177646,      0.5431351303,  7.489535012e-005
          0,           0,        3460,        -7.3647492,      -7.665108511,      -7.879293012,      -6.704200207,      -10.08721746,      -3.885486215,     0.03365870774,      0.2552606992,                 0,                 0,                 0,   -0.005760788744,     0.02356652203,      0.2563894541,                 0,       7.583793803,      0.5431351303,  7.255263166e-005
          0,           0,        3470,      -7.251409742,      -7.590645495,      -7.810033025,      -6.589836779,      -10.10114593,      -3.888735482,     0.03364315775,      0.2549976472,                 0,                 0,                 0,   -0.005866563227,     0.02356135739,      0.2561259935,                 0,       7.579480173,      0.5431351303,  7.060071483e-005
          0,           0,        3480,      -7.194677649,      -7.552143053,      -7.781605512,      -6.532557876,      -9.989309583,      -3.922255049,     0.03362514371,      0.2547313878,                 0,                 0,                 0,   -0.005973170966,     0.02355385709,      0.2558592309,                 0,       7.575622278,      0.5431351303,   6.91939579e-005
          0,           0,        3490,      -7.181259977,      -7.542961947,      -7.788551822,      -6.518706482,      -9.882446727,      -3.986500684,     0.03360636614,      0.2544854555,                 0,                 0,                 0,   -0.006071309267,     0.02354479227,      0.2556127495,                 0,       7.572537134,      0.5431351303,  6.840528464e-005
          0,           0,        3500,      -7.204673943,      -7.560267129,      -7.829609076,      -6.541680224,      -9.813029346,      -4.074202842,     0.03358848799,      0.2542796143,                 0,                 0,                 0,   -0.006153563458,     0.02353504522,      0.2554063633,                 0,       7.570439441,      0.5431351303,  6.826354502e-005
          0,           0,        3510,      -7.268443648,      -7.611242879,      -7.907152314,      -6.604977573,      -9.779245162,      -4.182448795,     0.03357294688,       0.254128592,                 0,                 0,                 0,   -0.006214371589,     0.02352547164,      0.2552548456,                 0,       7.569445509,      0.5431351303,  6.877251092e-005
          0,           0,        3520,       -7.38305789,      -7.692862415,      -8.030301549,      -6.718872287,      -9.777731293,      -4.263273206,     0.03356091568,      0.2540424575,                 0,                 0,                 0,   -0.006249406929,     0.02351684644,      0.2551683037,                 0,       7.569592556,      0.5431351303,  6.987604825e-005
          0,           0,        3530,      -7.576298976,      -7.798959591,      -8.196967189,      -6.910923284,      -9.805040681,      -4.233367434,      0.0335531622,      0.2540259554,                 0,                 0,                 0,   -0.006256643494,     0.02350974974,      0.2551515087,                 0,       7.570849922,      0.5431351303,  6.958082367e-005
          0,           0,        3540,      -7.909953988,      -7.889486071,      -8.284307294,       -7.24315016,      -9.855276162,      -4.114527944,     0.03355016952,      0.2540823632,                 0,                 0,                 0,   -0.006235103387,     0.02350453499,      0.2552077546,                 0,       7.573206539,      0.5431351303,   6.73580354e-005
          0,           0,        3550,      -7.823712516,      -7.884585477,      -8.153025399,      -7.166915675,      -9.948821416,      -4.026382926,     0.03355278755,      0.2542083991,                 0,                 0,                 0,   -0.006185442861,     0.02350218086,      0.2553337957,                 0,        7.57637197,      0.5431351303,  6.508180589e-005
          0,           0,        3560,      -7.530058777,      -7.793287897,      -8.009697825,      -6.870184792,      -10.08006631,      -3.974793528,     0.03356028087,      0.2543861242,                 0,                 0,                 0,   -0.006114483239,      0.0235026599,      0.2555116781,                 0,       7.579976021,      0.5431351303,  6.285448269e-005
          0,           0,        3570,       -7.37579297,      -7.703034046,      -7.915894394,      -6.714560532,      -10.16994134,      -3.952431096,     0.03357174019,       0.254598449,                 0,                 0,                 0,    -0.00602921327,     0.02350573745,      0.2557242896,                 0,       7.583713193,      0.5431351303,  6.088613313e-005
          0,           0,        3580,      -7.292569956,      -7.640907003,      -7.866118613,      -6.630590518,      -10.11326859,      -3.959522908,     0.03358603579,      0.2548252364,                 0,                 0,                 0,   -0.005938266136,     0.02351107874,      0.2559514643,                 0,       7.587237685,      0.5431351303,  5.934178215e-005
          0,           0,        3590,       -7.25811705,      -7.611084484,      -7.853938242,      -6.595619735,      -9.999731903,      -3.996251966,     0.03360179792,      0.2550458774,                 0,                 0,                 0,   -0.005849928454,     0.02351812781,      0.2561725552,                 0,       7.590244962,      0.5431351303,  5.833647896e-005
          0,           0,        3600,      -7.260688598,      -7.612011875,      -7.875430462,      -6.597658697,      -9.911451425,      -4.062881031,     0.03361759811,      0.2552418154,                 0,                 0,                 0,   -0.005771399363,     0.02352618904,      0.2563689639,                 0,       7.592506001,      0.5431351303,  5.792356412e-005
          0,           0,        3610,       -7.30023362,      -7.643747823,      -7.930606913,      -6.636640786,      -9.859511434,      -4.156501786,     0.03363209318,       0.255397819,                 0,                 0,                 0,   -0.005708580759,     0.02353452096,      0.2565254178,                 0,       7.593872249,      0.5431351303,  5.809234022e-005
          0,           0,        3620,      -7.384213088,      -7.708831759,      -8.026539671,      -6.720066771,      -9.840036452,      -4.255778436,     0.03364412047,      0.2555024561,                 0,                 0,                 0,   -0.005666129424,     0.02354241261,      0.2566304478,                 0,       7.594267663,      0.5431351303,  5.879839739e-005
          0,           0,        3630,       -7.52900442,      -7.804043763,      -8.172128344,       -6.86395141,      -9.850160137,      -4.289200725,       0.033652794,      0.2555488381,                 0,                 0,                 0,   -0.005646991093,     0.02354925037,      0.2566771357,                 0,       7.593688596,      0.5431351303,  5.976879095e-005
          0,           0,        3640,      -7.777023357,      -7.914768768,      -8.333534743,      -7.110381613,      -9.886604053,      -4.213144425,     0.03365760781,      0.2555343651,                 0,                 0,                 0,   -0.005652107178,     0.02355463116,      0.2566628638,                 0,       7.592172519,      0.5431351303,   5.82822335e-005
          0,           0,        3650,      -8.066989176,      -7.969168517,      -8.304069786,      -7.406552722,      -9.950982484,      -4.100727296,     0.03365793489,      0.2554562341,                 0,                 0,                 0,   -0.005682507452,     0.02355803902,      0.2565848065,                 0,       7.589777416,      0.5431351303,  5.638122245e-005
          0,           0,        3660,      -7.731274641,      -7.907649475,       -8.14646758,      -7.072755134,      -10.06403988,      -4.039595985,     0.03365362814,      0.2553253978,                 0,                 0,                 0,    -0.00573450204,     0.02355889505,      0.2564539022,                 0,       7.586860969,      0.5431351303,   5.45157101e-005
          0,           0,        3670,       -7.51394886,      -7.809654237,      -8.025147146,      -6.853315882,      -10.18652174,      -4.012159182,     0.03364549419,       0.255156915,                 0,                 0,                 0,     -0.0058021961,     0.02355741141,      0.2562852296,                 0,       7.583687539,      0.5431351303,  5.277413117e-005
          0,           0,        3680,      -7.396557935,      -7.736250688,      -7.953204171,      -6.735029028,       -10.2079841,      -4.013253822,      0.0336343861,       0.254966756,                 0,                 0,                 0,   -0.005878681062,     0.02355381073,      0.2560947805,                 0,       7.580538419,      0.5431351303,   5.13265252e-005
          0,           0,        3690,      -7.337114037,      -7.693230531,      -7.922140687,      -6.674994498,      -10.11446905,      -4.041605216,     0.03362139247,      0.2547729449,                 0,                 0,                 0,    -0.00595628196,     0.02354846999,      0.2559006077,                 0,       7.577703545,      0.5431351303,  5.027673486e-005
          0,           0,        3700,      -7.320253005,      -7.680880608,      -7.926340906,      -6.657713189,       -10.0137211,      -4.095440801,     0.03360775075,      0.2545927334,                 0,                 0,                 0,   -0.006028212118,     0.02354194539,      0.2557199985,                 0,       7.575417209,      0.5431351303,  4.967368825e-005
          0,           0,        3710,      -7.341047738,       -7.69639202,      -7.964442382,      -6.678037986,      -9.945260051,      -4.171576886,     0.03359467015,      0.2544405684,                 0,                 0,                 0,   -0.006089086482,     0.02353487546,      0.2555674361,                 0,       7.573837378,      0.5431351303,  4.954251301e-005
          0,           0,        3720,      -7.402040092,      -7.742809489,      -8.039675248,      -6.738511927,      -9.910604244,      -4.263389091,     0.03358322082,       0.254327637,                 0,                 0,                 0,     -0.0061345405,      0.0235278884,       0.255454141,                 0,       7.573056748,      0.5431351303,  4.988592085e-005
          0,           0,        3730,      -7.511459956,      -7.823375333,      -8.158682433,      -6.847278161,      -9.907089718,      -4.331668657,     0.03357426366,      0.2542615166,                 0,                 0,                 0,   -0.006161408762,     0.02352154561,      0.2553877187,                 0,       7.573107758,      0.5431351303,  5.067096879e-005
          0,           0,        3740,      -7.697890416,      -7.929162593,      -8.323946743,      -7.032575124,      -9.931253169,      -4.316278218,     0.03356839601,        0.25424595,                 0,                 0,                 0,   -0.006168082199,     0.02351629638,      0.2553719329,                 0,       7.573967787,      0.5431351303,  5.062826031e-005
          0,           0,        3750,      -8.021584791,      -8.023733876,      -8.425824049,      -7.354600627,      -9.977107273,      -4.223479354,      0.0335659532,      0.2542832033,                 0,                 0,                 0,   -0.006153906225,     0.02351238643,      0.2554090609,                 0,       7.575628846,      0.5431351303,  4.903532069e-005
          0,           0,        3760,      -7.990178581,      -8.026487661,      -8.302679252,      -7.333475598,      -10.06145334,      -4.144645334,     0.03356758772,      0.2543718602,                 0,                 0,                 0,   -0.006119014755,     0.02351052355,      0.2554977132,                 0,       7.577901108,      0.5431351303,  4.739807391e-005
          0,           0,        3770,      -7.683331796,      -7.937715669,      -8.156675513,      -7.023585708,      -10.17897465,      -4.095770908,     0.03357281776,      0.2544989331,                 0,                 0,                 0,   -0.006068315506,     0.02351073851,      0.2556248936,                 0,       7.580505603,      0.5431351303,  4.579111478e-005
          0,           0,        3780,      -7.522142835,      -7.845900516,      -8.059250631,      -6.860974019,      -10.26031129,      -4.073416697,     0.03358098168,      0.2546521101,                 0,                 0,                 0,    -0.00600677258,     0.02351285566,      0.2557782734,                 0,       7.583224118,      0.5431351303,   4.43522063e-005
          0,           0,        3790,      -7.435648507,      -7.781883673,      -8.006879058,      -6.773733771,      -10.22112141,      -4.078137051,     0.03359127204,      0.2548169202,                 0,                 0,                 0,   -0.005940611484,     0.02351663886,       0.255943361,                 0,       7.585807405,      0.5431351303,  4.321726299e-005
          0,           0,        3800,       -7.39731424,       -7.75116368,      -7.991941837,      -6.734887176,      -10.12242379,      -4.109657209,     0.03360270039,      0.2549781427,                 0,                 0,                 0,   -0.005876096453,     0.02352170064,      0.2561049088,                 0,       7.588025359,      0.5431351303,  4.246588625e-005
          0,           0,        3810,      -7.397431558,       -7.74996058,      -8.011181202,      -6.734461056,      -10.03962994,      -4.167353672,     0.03361421534,      0.2551220616,                 0,                 0,                 0,   -0.005818512443,     0.02352753131,      0.2562491698,                 0,       7.589707479,      0.5431351303,  4.212973141e-005
          0,           0,        3820,      -7.434658308,      -7.779448068,      -8.064652932,      -6.771181439,       -9.98821724,      -4.246007379,     0.03362483412,      0.2552375298,                 0,                 0,                 0,   -0.005772090358,     0.02353358842,       0.256364967,                 0,       7.590744653,      0.5431351303,  4.221509771e-005
          0,           0,        3830,      -7.515367332,      -7.842974725,      -8.157471553,      -6.851300438,      -9.967921357,      -4.324926027,     0.03363370845,      0.2553161866,                 0,                 0,                 0,   -0.005740198014,     0.02353935409,      0.2564439125,                 0,       7.591080447,      0.5431351303,  4.269609693e-005
          0,           0,        3840,      -7.654735014,      -7.936352676,      -8.298856625,      -6.989824212,      -9.976451651,      -4.355722466,     0.03364018553,       0.255352889,                 0,                 0,                 0,   -0.005725059273,      0.0235443788,      0.2564808419,                 0,        7.59070989,      0.5431351303,  4.344250115e-005
          0,           0,        3850,      -7.893571022,      -8.046918881,      -8.464161755,      -7.227102128,      -10.00944028,      -4.303800223,     0.03364387996,       0.255345552,                 0,                 0,                 0,     -0.0057275117,     0.02354835969,      0.2564736562,                 0,       7.589658276,      0.5431351303,  4.245950303e-005
          0,           0,        3860,      -8.209040971,      -8.107876386,      -8.451920509,      -7.547164319,      -10.06627784,      -4.218358181,      0.0336443629,      0.2552918611,                 0,                 0,                 0,   -0.005748389184,      0.0235509595,      0.2564200261,                 0,       7.587953497,      0.5431351303,  4.107655431e-005
          0,           0,        3870,      -7.891154906,      -8.053941334,      -8.295833663,      -7.232863428,      -10.16506896,       -4.15872198,     0.03364144962,      0.2551991176,                 0,                 0,                 0,   -0.005785198538,     0.02355170576,      0.2563272399,                 0,       7.585853775,      0.5431351303,   3.97159373e-005
          0,           0,        3880,      -7.663515057,      -7.956291166,      -8.171563688,      -7.002921371,      -10.26880435,      -4.128301041,      0.0336357173,      0.2550783185,                 0,                 0,                 0,   -0.005833674993,     0.02355074152,      0.2562063087,                 0,       7.583555189,      0.5431351303,  3.843391606e-005
          0,           0,        3890,      -7.541849229,      -7.879964735,      -8.096422912,      -6.880338022,      -10.29452887,      -4.126629046,     0.03362777957,      0.2549409457,                 0,                 0,                 0,   -0.005888912229,     0.02354822714,      0.2560687298,                 0,       7.581260166,      0.5431351303,    3.7351361e-005
          0,           0,        3900,      -7.478580522,      -7.834030932,      -8.062077741,      -6.816494257,       -10.2225164,       -4.14744117,     0.03361840876,      0.2547999203,                 0,                 0,                 0,    -0.00594542721,     0.02354442485,      0.2559274445,                 0,       7.579178485,      0.5431351303,  3.655994111e-005
          0,           0,        3910,      -7.459148805,      -7.818552025,      -8.063895664,      -6.796614127,      -10.13385609,       -4.19167546,     0.03360849977,      0.2546678695,                 0,                 0,                 0,   -0.005998187861,      0.0235397309,      0.2557951056,                 0,       7.577484005,      0.5431351303,  3.610134023e-005
          0,           0,        3920,      -7.477550659,       -7.83268164,      -8.099329308,      -6.814537299,      -10.06953303,      -4.256129351,     0.03359893854,      0.2545555705,                 0,                 0,                 0,   -0.006043102448,     0.02353460552,       0.255682517,                 0,        7.57629799,      0.5431351303,  3.598716229e-005
          0,           0,        3930,      -7.535160399,      -7.876604222,      -8.172161969,      -6.871634159,      -10.03533866,       -4.32816971,     0.03359051087,      0.2544713369,                 0,                 0,                 0,   -0.006076983437,      0.0235295061,      0.2555980165,                 0,       7.575691177,      0.5431351303,  3.621562672e-005
          0,           0,        3940,      -7.641907512,       -7.95375853,      -8.288447237,      -6.977733393,      -10.02993308,      -4.379229773,     0.03358386114,      0.2544208821,                 0,                 0,                 0,   -0.006097467268,     0.02352485118,      0.2555473388,                 0,       7.575688842,      0.5431351303,  3.676115723e-005
          0,           0,        3950,      -7.820441184,      -8.059537973,      -8.450711614,       -7.15519698,      -10.05080754,      -4.374319812,     0.03357943377,      0.2544070546,                 0,                 0,                 0,    -0.00610332865,     0.02352097252,      0.2555333474,                 0,       7.576275895,      0.5431351303,  3.684597039e-005
          0,           0,        3960,      -8.133587038,      -8.157944187,      -8.565732678,      -7.466523073,      -10.09150634,      -4.310210049,     0.03357747618,       0.254431467,                 0,                 0,                 0,   -0.006094073906,     0.02351805378,      0.2555576637,                 0,       7.577444643,      0.5431351303,  3.570257932e-005
          0,           0,        3970,      -8.155898486,      -8.168317068,      -8.452273807,      -7.499228615,      -10.16394739,      -4.245837533,     0.03357846955,      0.2544937308,                 0,                 0,                 0,   -0.006069596434,     0.02351659105,      0.2556199182,                 0,       7.579074753,      0.5431351303,  3.451585345e-005
          0,           0,        3980,      -7.836660472,      -8.081916613,      -8.303508465,       -7.17703241,      -10.26251345,      -4.202658159,     0.03358211389,      0.2545845593,                 0,                 0,                 0,   -0.006033377445,     0.02351665081,      0.2557108197,                 0,       7.580956937,      0.5431351303,  3.334938339e-005
          0,           0,        3990,      -7.669442527,      -7.989384718,      -8.202725592,      -7.008379105,      -10.33008737,      -4.181947794,     0.03358792416,      0.2546949581,                 0,                 0,                 0,   -0.005989030023,     0.02351810306,      0.2558213619,                 0,       7.582932394,      0.5431351303,  3.229767054e-005
          0,           0,        4000,      -7.578623799,      -7.923160302,      -8.147647567,      -6.916795406,       -10.3065223,       -4.18449253,      0.0335953233,      0.2548145127,                 0,                 0,                 0,   -0.005941035291,     0.02352078191,      0.2559411152,                 0,       7.584820971,      0.5431351303,  3.145711598e-005
          0,           0,        4010,      -7.536942137,      -7.891205781,      -8.130292696,      -6.874556662,       -10.2281785,       -4.21000123,     0.03360359866,      0.2549321878,                 0,                 0,                 0,   -0.005893937784,     0.02352441041,      0.2560590251,                 0,       7.586454963,      0.5431351303,  3.089000517e-005
          0,           0,        4020,      -7.534648616,      -7.888083973,       -8.14727214,      -6.871733241,      -10.15535104,      -4.256679298,     0.03361198555,      0.2550379029,                 0,                 0,                 0,   -0.005851643481,     0.02352862198,      0.2561649887,                 0,       7.587707145,      0.5431351303,   3.06251582e-005
          0,           0,        4030,      -7.569645088,      -7.915761121,       -8.19824339,      -6.906220038,        -10.107618,      -4.317600382,     0.03361976497,      0.2551233926,                 0,                 0,                 0,   -0.005817305598,     0.02353302413,      0.2562507186,                 0,       7.588494233,      0.5431351303,  3.066692498e-005
          0,           0,        4040,      -7.646956534,      -7.976245612,      -8.288368885,       -6.98293911,      -10.08740775,      -4.375030597,     0.03362631211,      0.2551824438,                 0,                 0,                 0,   -0.005793399765,     0.02353723754,      0.2563099821,                 0,       7.588772832,      0.5431351303,   3.09982983e-005
          0,           0,        4050,      -7.781788536,      -8.068845557,      -8.426821786,      -7.116993125,      -10.09359308,      -4.399229802,     0.03363114432,      0.2552112081,                 0,                 0,                 0,   -0.005781562015,      0.0235409317,      0.2563389146,                 0,       7.588537745,      0.5431351303,  3.155849219e-005
          0,           0,        4060,       -8.01202751,      -8.179394319,      -8.593630237,      -7.345771692,      -10.12228675,      -4.368326447,     0.03363396552,       0.255208063,                 0,                 0,                 0,   -0.005782478137,     0.02354387472,      0.2563358832,                 0,       7.587807714,      0.5431351303,  3.092759925e-005
          0,           0,        4070,      -8.344471304,      -8.246097159,      -8.599315376,      -7.681239173,      -10.17061385,      -4.304390624,     0.03363448962,      0.2551713051,                 0,                 0,                 0,   -0.005796734087,     0.02354584794,      0.2562991745,                 0,       7.586596613,      0.5431351303,  2.992118315e-005
          0,           0,        4080,      -8.051400336,      -8.199866579,      -8.445212446,      -7.393343619,      -10.25212644,      -4.259456412,     0.03363252706,      0.2551056197,                 0,                 0,                 0,   -0.005822778268,     0.02354647716,      0.2562334629,                 0,       7.585086284,      0.5431351303,   2.89274295e-005
          0,           0,        4090,      -7.814221731,      -8.102925802,      -8.317590884,      -7.153774095,      -10.33398176,      -4.231782701,       0.033628492,      0.2550190536,                 0,                 0,                 0,   -0.005857498744,     0.02354585889,       0.256146805,                 0,       7.583422227,      0.5431351303,  2.798600818e-005
          0,           0,        4100,      -7.687020611,       -8.02350328,      -8.239153292,      -7.025565286,       -10.3577021,      -4.225319929,     0.03362282035,      0.2549198182,                 0,                 0,                 0,   -0.005897403596,     0.02354410493,      0.2560474231,                 0,       7.581749999,      0.5431351303,  2.718531963e-005
          0,           0,        4110,      -7.620748644,      -7.974912568,      -8.201931279,      -6.958664503,      -10.30810152,      -4.240802841,     0.03361606675,      0.2548172821,                 0,                 0,                 0,   -0.005938506767,     0.02354140001,      0.2559447004,                 0,       7.580222993,      0.5431351303,  2.659160003e-005
          0,           0,        4120,      -7.598085092,      -7.956205825,      -8.201573208,      -6.935534043,      -10.23702161,      -4.275349898,     0.03360887483,      0.2547206509,                 0,                 0,                 0,   -0.005977126592,     0.02353802426,      0.2558478608,                 0,       7.578969906,      0.5431351303,  2.623871828e-005
          0,           0,        4130,      -7.614096028,      -7.969028152,      -8.234615391,      -6.951086928,      -10.18075225,      -4.324330658,      0.0336018927,      0.2546378811,                 0,                 0,                 0,   -0.006010231705,     0.02353431152,      0.2557648801,                 0,       7.578081491,      0.5431351303,  2.613731649e-005
