"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
         170,      -6.493096763,      -6.326399629,      -6.451989694,      -5.760904103,      -8.587357857,      -1.721024263,     0.01380121528,      0.7602519965,                 0,                 0,                 0,      0.1005040059,    -0.01685285697,      0.7601904715,                 0,       55.08587331,     0.00499192128
         171,      -6.482812053,      -6.323842797,      -6.443575201,      -5.751216865,      -8.593423505,      -1.730857216,     0.01388782803,      0.7612191344,                 0,                 0,                 0,      0.1007704656,    -0.01680529624,      0.7611603145,                 0,       54.81196431,     0.00499192128
         172,      -6.472106792,      -6.321555314,      -6.436663943,      -5.741034841,      -8.599589878,      -1.740259876,      0.0139724215,      0.7621917424,                 0,                 0,                 0,      0.1010328498,    -0.01675997363,      0.7621355418,                 0,       54.54972442,     0.00499192128
         173,      -6.461198913,      -6.319570244,      -6.431326554,      -5.730577027,      -8.605889339,      -1.749311513,     0.01405432907,      0.7631660119,                 0,                 0,                 0,      0.1012899444,     -0.0167174017,      0.7631123209,                 0,       54.30113442,     0.00499192128
         174,      -6.450417466,      -6.317935493,      -6.427534456,      -5.720179283,      -8.612256995,      -1.758226485,     0.01413294704,       0.764138168,                 0,                 0,                 0,      0.1015405615,    -0.01667803152,      0.7640868558,                 0,        54.0678576,     0.00499192128
         175,      -6.440003815,        -6.3166788,      -6.425261967,      -5.710068809,      -8.618622258,      -1.766689144,     0.01420772967,      0.7651044542,                 0,                 0,                 0,      0.1017834939,    -0.01664225697,       0.765055371,                 0,        53.8512818,     0.00499192128
         176,      -6.430158499,      -6.315832241,      -6.424511044,      -5.700458561,      -8.624952568,      -1.775005766,      0.0142782104,      0.7660612162,                 0,                 0,                 0,      0.1020175568,    -0.01661039694,      0.7660141963,                 0,       53.65246726,     0.00499192128
         177,      -6.420860656,      -6.315448049,      -6.425247369,       -5.69138004,       -8.63124536,      -1.783207272,     0.01434403243,      0.7670049555,                 0,                 0,                 0,      0.1022416399,    -0.01658266693,      0.7669598218,                 0,       53.47205948,     0.00499192128
         178,      -6.412338574,       -6.31551593,      -6.427378104,      -5.683025552,      -8.637541909,      -1.791075642,     0.01440493175,       0.767932191,                 0,                 0,                 0,      0.1024546672,    -0.01655919042,      0.7678887584,                 0,       53.31036649,     0.00499192128
         179,      -6.404804867,      -6.316040891,      -6.430903384,      -5.675620357,      -8.643811682,      -1.798934462,     0.01446075424,      0.7688395878,                 0,                 0,                 0,      0.1026556598,      -0.016539987,      0.7687976678,                 0,       53.16732273,     0.00499192128
         180,      -6.398204876,      -6.317005065,      -6.435746455,      -5.669108281,      -8.649985307,      -1.806615353,     0.01451145642,      0.7697240222,                 0,                 0,                 0,       0.102843743,     -0.0165249742,      0.7696834271,                 0,       53.04250654,     0.00499192128
         181,      -6.392509761,      -6.318387154,      -6.441875836,      -5.663474394,      -8.656158549,      -1.813617624,      0.0145570894,      0.7705825707,                 0,                 0,                 0,      0.1030181463,    -0.01651398311,      0.7705431172,                 0,       52.93520905,     0.00499192128
         182,      -6.387677025,       -6.32016017,      -6.449262351,       -5.65868214,      -8.661841304,      -1.820496788,     0.01459779195,      0.7714125209,                 0,                 0,                 0,       0.103178223,    -0.01650676577,      0.7713740335,                 0,       52.84446605,     0.00499192128
         183,      -6.383666564,      -6.322273427,      -6.457872329,      -5.654690496,      -8.667831815,      -1.826855815,     0.01463378426,      0.7722113903,                 0,                 0,                 0,      0.1033234622,    -0.01650300208,      0.7721737045,                 0,       52.76908395,     0.00499192128
         184,      -6.380447529,      -6.324680289,      -6.467664215,      -5.651479446,      -8.673770502,      -1.833743914,     0.01466535978,      0.7729769757,                 0,                 0,                 0,      0.1034535193,    -0.01650231004,      0.7729399404,                 0,       52.70767217,     0.00499192128
         185,      -6.377887183,      -6.327333167,      -6.478598088,      -5.648937047,      -8.679565947,      -1.841072381,     0.01469287374,      0.7737073824,                 0,                 0,                 0,      0.1035682406,    -0.01650425836,      0.7736708626,                 0,       52.65868313,     0.00499192128
         186,      -6.375634803,      -6.330152185,      -6.490560367,      -5.646659566,      -8.685252021,      -1.848030495,     0.01471669862,      0.7744007924,                 0,                 0,                 0,      0.1036675785,    -0.01650840154,      0.7743646693,                 0,       52.62055115,     0.00499192128
         187,      -6.374004842,      -6.333116369,       -6.50355298,      -5.644943012,      -8.690937117,      -1.855061496,     0.01473721376,      0.7750556914,                 0,                 0,                 0,      0.1037516248,    -0.01651429956,      0.7750198631,                 0,       52.59173844,     0.00499192128
         188,      -6.373008914,      -6.336207596,      -6.517604907,      -5.643828301,      -8.696507578,      -1.861871683,     0.01475479501,      0.7756708919,                 0,                 0,                 0,      0.1038206189,    -0.01652152897,      0.7756352723,                 0,       52.57076708,     0.00499192128
         189,      -6.372635717,      -6.339385405,      -6.532673087,      -5.643313935,      -8.701832311,      -1.868417029,     0.01476979983,      0.7762454414,                 0,                 0,                 0,      0.1038749246,    -0.01652969425,      0.7762099597,                 0,       52.55626011,     0.00499192128
         190,      -6.372909603,      -6.342634816,       -6.54872214,      -5.643434333,      -8.706850818,      -1.874968618,     0.01478255593,      0.7767785828,                 0,                 0,                 0,       0.103915017,    -0.01653843741,      0.7767431819,                 0,       52.54697404,     0.00499192128
         191,      -6.373791649,      -6.345942151,      -6.565718933,      -5.644144251,      -8.711595565,      -1.880790786,     0.01479335041,      0.7772697419,                 0,                 0,                 0,      0.1039414578,    -0.01654744845,       0.777234377,                 0,       52.54183266,     0.00499192128
         192,       -6.37533883,      -6.349279017,      -6.583676745,      -5.645482087,      -8.716087127,      -1.885646239,     0.01480242196,      0.7777185822,                 0,                 0,                 0,      0.1039548868,    -0.01655647531,      0.7776832183,                 0,        52.5399549,     0.00499192128
         193,       -6.37762822,      -6.352618799,      -6.602572149,      -5.647533153,      -8.720360002,      -1.889670266,     0.01480995584,      0.7781249761,                 0,                 0,                 0,      0.1039560019,    -0.01656532775,      0.7780895856,                 0,       52.54066823,     0.00499192128
         194,       -6.38074457,      -6.355930048,      -6.622359642,       -5.65038955,      -8.724363097,      -1.893418689,      0.0148160812,      0.7784889609,                 0,                 0,                 0,      0.1039455352,     -0.0165738782,      0.7784535214,                 0,       52.54351339,     0.00499192128
         195,      -6.384487139,       -6.35922888,      -6.642824387,       -5.65393511,      -8.728079316,      -1.896678364,     0.01482089435,      0.7788107948,                 0,                 0,                 0,      0.1039242787,    -0.01658204086,      0.7787752878,                 0,       52.54816454,     0.00499192128
         196,      -6.389065311,      -6.362337236,      -6.663736729,      -5.658223541,      -8.731602983,      -1.899188312,     0.01482441565,      0.7790906812,                 0,                 0,                 0,      0.1038929565,    -0.01658980357,      0.7790550887,                 0,       52.55456267,     0.00499192128
         197,      -6.394792526,      -6.365327693,      -6.685277131,      -5.663618248,      -8.734972679,      -1.901074225,     0.01482662199,      0.7793290197,                 0,                 0,                 0,      0.1038522922,    -0.01659720554,      0.7792933224,                 0,       52.56281709,     0.00499192128
         198,      -6.401821161,      -6.368235939,      -6.707484054,      -5.670326685,       -8.73821174,      -1.902175292,     0.01482745675,       0.779526356,                 0,                 0,                 0,      0.1038029859,    -0.01660432533,       0.779490532,                 0,       52.57316675,     0.00499192128
         199,      -6.410267556,       -6.37106511,      -6.730277922,      -5.678492458,      -8.741422154,      -1.902451495,     0.01482683913,      0.7796833209,                 0,                 0,                 0,       0.103745693,    -0.01661126911,      0.7796473445,                 0,       52.58594325,     0.00499192128
         200,       -6.42022389,      -6.373804895,      -6.753542194,      -5.688220226,      -8.744618201,       -1.90192482,     0.01482467722,      0.7798005978,                 0,                 0,                 0,      0.1036810132,    -0.01661815624,      0.7797644389,                 0,       52.60152286,     0.00499192128
         201,      -6.431733276,      -6.376432377,       -6.77693703,       -5.69959593,      -8.747974936,      -1.900583818,     0.01482087687,      0.7798788803,                 0,                 0,                 0,      0.1036094779,    -0.01662510877,      0.7798425047,                 0,       52.62029279,     0.00499192128
         202,      -6.444879819,      -6.378879698,      -6.800320571,      -5.712638134,       -8.75100268,      -1.898529679,     0.01481534724,      0.7799188663,                 0,                 0,                 0,      0.1035315374,    -0.01663224559,      0.7798822353,                 0,       52.64263156,     0.00499192128
         203,      -6.459745332,      -6.381144876,      -6.823274762,        -5.7274856,      -8.753803204,      -1.895758802,     0.01480800476,      0.7799212406,                 0,                 0,                 0,      0.1034475511,     -0.0166396778,      0.7798843117,                 0,        52.6688945,     0.00499192128
         204,      -6.476389595,      -6.383226366,      -6.844968318,      -5.744263883,      -8.756236462,       -1.89242519,     0.01479878039,      0.7798866324,                 0,                 0,                 0,      0.1033577806,    -0.01664749975,      0.7798493598,                 0,       52.69938547,     0.00499192128
         205,      -6.494824651,      -6.385151036,      -6.864081778,      -5.763058366,      -8.758281958,      -1.888725041,     0.01478764534,      0.7798156798,                 0,                 0,                 0,      0.1032624368,    -0.01665576592,      0.7797780161,                 0,       52.73426983,     0.00499192128
         206,      -6.514866888,      -6.386735366,      -6.879532607,      -5.783614129,       -8.76007904,      -1.884443872,     0.01477460735,       0.779709041,                 0,                 0,                 0,      0.1031616753,    -0.01666449512,      0.7796709384,                 0,       52.77358798,     0.00499192128
         207,      -6.536501575,      -6.388016746,      -6.890620236,      -5.806011618,      -8.761761238,      -1.879878621,     0.01475971629,      0.7795674866,                 0,                 0,                 0,      0.1030556226,    -0.01667366856,      0.7795288988,                 0,       52.81724062,     0.00499192128
         208,      -6.559430451,      -6.389021263,       -6.89662941,      -5.830089067,      -8.763362157,      -1.874965273,     0.01474306561,      0.7793918509,                 0,                 0,                 0,       0.102944369,     -0.0166832265,      0.7793527348,                 0,       52.86497879,     0.00499192128
         209,      -6.583083354,      -6.389735289,      -6.897096499,      -5.855376563,      -8.764746198,      -1.869782019,     0.01472478823,      0.7791829656,                 0,                 0,                 0,      0.1028279635,    -0.01669306966,      0.7791432825,                 0,       52.91641235,     0.00499192128
         210,      -6.606653202,      -6.390149343,      -6.891962411,      -5.881136452,      -8.765834668,      -1.865368434,      0.0147050475,      0.7789416377,                 0,                 0,                 0,      0.1027064216,    -0.01670306734,      0.7789013551,                 0,       52.97103853,     0.00499192128
         211,      -6.628994454,      -6.390268569,        -6.8816037,      -5.906249064,      -8.766686956,      -1.861483025,     0.01468403348,      0.7786686809,                 0,                 0,                 0,      0.1025797514,    -0.01671306244,      0.7786277731,                 0,       53.02825562,     0.00499192128
         212,      -6.648934868,      -6.390104846,      -6.866781805,       -5.92948752,      -8.767386007,      -1.857856614,     0.01466195434,      0.7783648865,                 0,                 0,                 0,      0.1024479528,    -0.01672287884,      0.7783233356,                 0,       53.08738989,     0.00499192128
         213,      -6.663949189,      -6.389636557,      -6.848415692,      -5.948062384,      -8.767892136,      -1.854469383,      0.0146390251,      0.7780310248,                 0,                 0,                 0,      0.1023110276,    -0.01673233276,       0.777988821,                 0,       53.14773487,     0.00499192128
         214,      -6.672199333,      -6.388897372,      -6.827503984,      -5.959783774,      -8.768247455,      -1.851163463,     0.01461545236,      0.7776678265,                 0,                 0,                 0,      0.1021689615,     -0.0167412472,      0.7776249677,                 0,       53.20860465,     0.00499192128
         215,      -6.672315827,       -6.38790142,      -6.804912137,       -5.96277589,      -8.768451121,      -1.848068233,     0.01459141521,      0.7772758888,                 0,                 0,                 0,      0.1020216931,    -0.01674946731,      0.7772323797,                 0,       53.26939696,     0.00499192128
         216,      -6.663907472,      -6.386666132,      -6.781361589,      -5.956200492,      -8.768502407,       -1.84527149,     0.01456705846,      0.7768556163,                 0,                 0,                 0,        0.10186911,    -0.01675686468,       0.776811467,                 0,       53.32961478,     0.00499192128
         217,      -6.647691123,      -6.385216013,      -6.757397423,      -5.940594158,      -8.768401482,      -1.842614127,     0.01454249742,       0.776407242,                 0,                 0,                 0,      0.1017110814,    -0.01676333351,      0.7763624671,                 0,       53.38885196,     0.00499192128
         218,      -6.625198629,      -6.383577169,      -6.733395661,      -5.917617588,      -8.768181486,      -1.840023941,     0.01451782465,      0.7759309355,                 0,                 0,                 0,      0.1015475098,    -0.01676878814,      0.7758855532,                 0,       53.44677695,     0.00499192128
         219,      -6.598292635,      -6.381771529,      -6.709669769,      -5.889449539,      -8.767866544,      -1.837625959,     0.01449310893,      0.7754268735,                 0,                 0,                 0,      0.1013783548,    -0.01677316695,      0.7753809046,                 0,       53.50314258,     0.00499192128
         220,      -6.568758866,      -6.379816811,      -6.686432491,      -5.858222039,      -8.767551727,      -1.835247298,     0.01446839204,      0.7748952621,                 0,                 0,                 0,      0.1012036352,    -0.01677643653,      0.7748487289,                 0,       53.55780105,     0.00499192128
         221,      -6.538054941,      -6.377726059,      -6.663835417,      -5.825668485,      -8.767614069,      -1.832882606,     0.01444368604,      0.7743363373,                 0,                 0,                 0,      0.1010234252,    -0.01677859433,      0.7742892625,                 0,        53.6107151,     0.00499192128
         222,       -6.50726781,      -6.375519915,      -6.641970375,      -5.793054736,      -8.767641683,      -1.830541432,      0.0144189733,      0.7737503641,                 0,                 0,                 0,       0.100837849,    -0.01677966864,      0.7737027695,                 0,        53.6619597,     0.00499192128
         223,      -6.477142075,      -6.373227192,      -6.620908372,      -5.761224498,      -8.767514151,      -1.828253398,     0.01439420743,      0.7731376432,                 0,                 0,                 0,      0.1006470741,    -0.01677971795,      0.7730895483,                 0,        53.7117203,     0.00499192128
         224,      -6.448230559,      -6.370853214,      -6.600681721,      -5.730745282,      -8.767336836,      -1.826018989,     0.01436931555,      0.7724985536,                 0,                 0,                 0,      0.1004513092,    -0.01677883034,      0.7724499747,                 0,       53.76028879,     0.00499192128
         225,      -6.420652327,      -6.368460531,      -6.581428588,      -5.701791783,      -8.767105217,      -1.823865719,     0.01434420663,      0.7718334508,                 0,                 0,                 0,      0.1002507864,    -0.01677711109,      0.7717844003,                 0,       53.80802651,     0.00499192128
         226,      -6.394568486,      -6.366086524,      -6.563063572,      -5.674511192,      -8.766961825,      -1.821721339,     0.01431877323,      0.7711427574,                 0,                 0,                 0,      0.1000457581,    -0.01677468461,       0.771093243,                 0,       53.85536491,     0.00499192128
         227,      -6.370019068,       -6.36376607,      -6.545517396,       -5.64891832,       -8.76696758,      -1.819564522,     0.01429289592,      0.7704269809,                 0,                 0,                 0,     0.09983648752,    -0.01677169068,      0.7703770053,                 0,       53.90279097,     0.00499192128
         228,      -6.347036081,      -6.361527155,      -6.528771768,      -5.625023602,      -8.766995732,      -1.817558433,     0.01426645228,      0.7696866944,                 0,                 0,                 0,     0.09962324361,     -0.0167682747,      0.7696362544,                 0,       53.95081266,     0.00499192128
         229,      -6.325577115,       -6.35939928,      -6.512821583,      -5.602770188,      -8.767092459,      -1.815734317,     0.01423932642,      0.7689225357,                 0,                 0,                 0,      0.0994062992,     -0.0167645782,      0.7688716234,                 0,       53.99992339,     0.00499192128
         230,      -6.305589749,      -6.357409786,      -6.497644244,      -5.582093197,      -8.767439104,      -1.813956634,     0.01421141556,      0.7681351914,                 0,                 0,                 0,     0.09918592444,    -0.01676073153,      0.7680837939,                 0,       54.05057561,     0.00499192128
         231,      -6.287190398,      -6.355585043,      -6.483236029,      -5.563093609,      -8.768188364,      -1.812447768,     0.01418263715,      0.7673253891,                 0,                 0,                 0,     0.09896238281,    -0.01675684652,      0.7672734897,                 0,       54.10315311,     0.00499192128
         232,      -6.270249094,      -6.353960551,      -6.469599554,      -5.545638131,      -8.769518569,      -1.811016566,     0.01415293347,      0.7664939152,                 0,                 0,                 0,     0.09873593068,    -0.01675301251,      0.7664414942,                 0,       54.15795366,     0.00499192128
         233,       -6.25480748,      -6.352585874,      -6.456716149,      -5.529763748,      -8.770571986,      -1.809534752,     0.01412227802,      0.7656416316,                 0,                 0,                 0,     0.09850682437,    -0.01674929076,      0.7655886677,                 0,       54.21516491,     0.00499192128
         234,      -6.241219839,      -6.351518683,      -6.444745921,      -5.515825646,      -8.771668746,      -1.808073947,     0.01409068509,      0.7647694495,                 0,                 0,                 0,     0.09827532812,    -0.01674570368,      0.7647159209,                 0,       54.27482373,     0.00499192128
         235,      -6.228473148,      -6.350962919,      -6.433662269,      -5.502855626,      -8.772790747,       -1.80676478,     0.01405818377,      0.7638782432,                 0,                 0,                 0,     0.09804164601,    -0.01674225746,      0.7638241288,                 0,       54.33690835,     0.00499192128
         236,      -6.216692596,      -6.350973822,      -6.423169273,      -5.490913947,      -8.773902547,      -1.805174438,     0.01402482792,      0.7629689571,                 0,                 0,                 0,     0.09780595777,    -0.01673893636,      0.7629142372,                 0,       54.40130614,     0.00499192128
         237,      -6.206191808,      -6.351552276,      -6.413199007,      -5.480278683,      -8.775232791,      -1.803649138,     0.01399069845,      0.7620425262,                 0,                 0,                 0,     0.09756842123,    -0.01673569719,      0.7619871835,                 0,        54.4677972,     0.00499192128
         238,      -6.197129207,      -6.352694853,      -6.403872456,       -5.47111973,      -8.776420242,      -1.802514887,     0.01395590362,      0.7610998785,                 0,                 0,                 0,     0.09732917795,    -0.01673246921,      0.7610438993,                 0,       54.53605148,     0.00499192128
         239,      -6.189217706,      -6.354355785,      -6.395086699,      -5.463164625,      -8.777853394,      -1.801658846,     0.01392056813,      0.7601419168,                 0,                 0,                 0,     0.09708834208,    -0.01672916421,      0.7600852919,                 0,       54.60566765,     0.00499192128
         240,      -6.183315638,      -6.356405452,      -6.386835258,      -5.457199058,      -8.779269927,      -1.800934554,     0.01388485365,      0.7591697102,                 0,                 0,                 0,     0.09684608949,    -0.01672566373,      0.7591124358,                 0,       54.67610457,     0.00499192128
         241,      -6.178111986,      -6.358866513,      -6.379408529,      -5.452013112,       -8.78053871,      -1.800331922,     0.01384891297,      0.7581839372,                 0,                 0,                 0,     0.09660249029,    -0.01672184246,      0.7581260152,                 0,        54.7468194,     0.00499192128
         242,      -6.173544969,      -6.361600179,      -6.372478487,      -5.447478651,       -8.78200328,      -1.799587707,     0.01381289363,      0.7571852033,                 0,                 0,                 0,      0.0963575769,    -0.01671757737,      0.7571266411,                 0,       54.81727606,     0.00499192128
         243,      -6.169727847,       -6.36448347,      -6.366084128,      -5.443655027,      -8.783889376,      -1.798781544,     0.01377693316,      0.7561740138,                 0,                 0,                 0,     0.09611135004,    -0.01671275143,      0.7561148239,                 0,       54.88696249,     0.00499192128
         244,      -6.166018646,      -6.367460815,      -6.360240305,      -5.439901539,      -8.785802666,      -1.798074721,     0.01374115243,      0.7551508361,                 0,                 0,                 0,     0.09586378509,    -0.01670726269,      0.7550910356,                 0,       54.95542239,     0.00499192128
         245,      -6.162187322,      -6.370559008,      -6.354695744,      -5.435996338,      -8.787902783,       -1.79750096,     0.01370567644,      0.7541163644,                 0,                 0,                 0,     0.09561493366,    -0.01670101425,      0.7540559745,                 0,       55.02219227,     0.00499192128
         246,      -6.158695212,      -6.373713402,      -6.349561447,        -5.4323674,      -8.789924618,      -1.796983335,     0.01367065262,      0.7530714568,                 0,                 0,                 0,     0.09536497488,    -0.01669389337,      0.7530105044,                 0,       55.08672321,     0.00499192128
         247,      -6.154436877,      -6.377068268,      -6.345274813,      -5.428004378,      -8.791366031,      -1.796503348,     0.01363617302,      0.7520160602,                 0,                 0,                 0,      0.0951138937,    -0.01668580594,      0.7519545757,                 0,        55.1486153,     0.00499192128
         248,       -6.14927916,       -6.38048884,      -6.341442141,       -5.42273173,       -8.79328212,      -1.795684439,     0.01360223784,      0.7509496149,                 0,                 0,                 0,     0.09486144754,    -0.01667672921,      0.7508876292,                 0,       55.20779918,     0.00499192128
         249,      -6.142661916,      -6.383934347,      -6.338068271,      -5.416008234,      -8.795503324,      -1.794237164,     0.01356880974,      0.7498721622,                 0,                 0,                 0,     0.09460747937,    -0.01666670213,      0.7498097047,                 0,       55.26440244,     0.00499192128
         250,      -6.135016279,       -6.38724962,      -6.334651606,      -5.408219102,        -8.7973543,       -1.79258626,     0.01353586397,      0.7487846047,                 0,                 0,                 0,     0.09435207208,    -0.01665578584,      0.7487217031,                 0,       55.31856752,     0.00499192128
         251,      -6.127535335,      -6.390155685,      -6.331130806,      -5.400519854,      -8.798847527,      -1.791422442,     0.01350339034,      0.7476879983,                 0,                 0,                 0,     0.09409542468,    -0.01664403306,      0.7476246789,                 0,       55.37039067,     0.00499192128
         252,      -6.119894936,      -6.392751022,      -6.327640525,      -5.392687213,       -8.80042186,      -1.791162225,      0.0134713486,      0.7465826961,                 0,                 0,                 0,     0.09383763507,    -0.01663149824,      0.7465189834,                 0,        55.4200413,     0.00499192128
         253,      -6.112516646,      -6.394961814,      -6.324201903,      -5.385142857,      -8.802434658,      -1.791341606,     0.01343969252,      0.7454689233,                 0,                 0,                 0,     0.09357883277,    -0.01661823667,      0.7454048398,                 0,       55.46770674,     0.00499192128
         254,      -6.105029473,       -6.39672045,      -6.320643109,      -5.377533623,      -8.804322102,      -1.791301154,     0.01340835188,      0.7443468797,                 0,                 0,                 0,     0.09331915572,    -0.01660432655,      0.7442824448,                 0,       55.51367435,     0.00499192128
         255,      -6.097465622,      -6.397909334,      -6.316588059,      -5.369860292,      -8.805926272,      -1.790686021,     0.01337725898,       0.743216949,                 0,                 0,                 0,     0.09305881978,    -0.01658985099,       0.743152179,                 0,       55.55823882,     0.00499192128
         256,      -6.090312018,      -6.398378368,      -6.312053784,      -5.362575356,      -8.806729987,      -1.789987152,     0.01334637833,      0.7420796908,                 0,                 0,                 0,     0.09279816213,      -0.016574868,      0.7420146003,                 0,       55.60157762,     0.00499192128
         257,      -6.083697671,      -6.398091447,      -6.307475183,      -5.355815781,       -8.80750197,      -1.789856539,     0.01331567391,      0.7409356762,                 0,                 0,                 0,     0.09253751556,    -0.01655943661,      0.7408702778,                 0,       55.64387361,     0.00499192128
         258,      -6.077450589,      -6.397261482,      -6.303054092,      -5.349426357,      -8.808317575,      -1.790273484,     0.01328506086,      0.7397854026,                 0,                 0,                 0,      0.0922770593,    -0.01654366164,       0.739719705,                 0,         55.685511,     0.00499192128
         259,      -6.072370098,      -6.396916662,      -6.299071287,       -5.34421282,      -8.809883251,      -1.790950259,     0.01325447071,      0.7386295609,                 0,                 0,                 0,     0.09201697579,    -0.01652763937,      0.7385635696,                 0,       55.72682435,     0.00499192128
         260,      -6.067781011,      -6.397369451,      -6.295928577,      -5.339606301,      -8.811062289,      -1.791470167,     0.01322386056,       0.737468875,                 0,                 0,                 0,     0.09175749552,    -0.01651144182,      0.7374025932,                 0,       55.76804683,     0.00499192128
         261,      -6.063462027,      -6.399074361,      -6.293072208,      -5.335346709,      -8.813852453,      -1.791358091,     0.01319320318,      0.7363041835,                 0,                 0,                 0,      0.0914988561,    -0.01649513002,      0.7362376124,                 0,        55.8093568,     0.00499192128
         262,      -6.061724166,      -6.402448318,      -6.290443948,      -5.333634277,      -8.816271347,       -1.79101062,     0.01316249678,      0.7351364722,                 0,                 0,                 0,      0.0912413068,    -0.01647874548,      0.7350696124,                 0,       55.85083777,     0.00499192128
         263,      -6.060511858,      -6.406971733,      -6.288365132,      -5.332544593,      -8.818115198,      -1.790890791,     0.01313174211,      0.7339666593,                 0,                 0,                 0,     0.09098504897,    -0.01646232446,      0.7338995105,                 0,       55.89255812,     0.00499192128
         264,      -6.058857597,      -6.412103741,      -6.286649384,      -5.331080474,      -8.820259139,      -1.790001743,     0.01310094892,      0.7327954916,                 0,                 0,                 0,     0.09073019309,    -0.01644588733,      0.7327280533,                 0,       55.93453544,     0.00499192128
         265,      -6.056924786,      -6.417155231,      -6.284902958,      -5.329281386,      -8.820588198,      -1.789032462,     0.01307010127,      0.7316230124,                 0,                 0,                 0,      0.0904766107,    -0.01642945174,      0.7315552836,                 0,       55.97684342,     0.00499192128
         266,      -6.055090502,      -6.421503354,      -6.283129112,      -5.327463004,      -8.823691718,      -1.789024535,     0.01303918141,      0.7304494338,                 0,                 0,                 0,     0.09022413518,      -0.016413044,      0.7303814124,                 0,       56.01957751,     0.00499192128
         267,      -6.053791853,      -6.424819948,       -6.28175221,      -5.326092015,       -8.82704505,      -1.790325439,     0.01300820235,      0.7292751984,                 0,                 0,                 0,     0.08997264804,    -0.01639666894,      0.7292068826,                 0,       56.06271939,     0.00499192128
         268,      -6.052802767,       -6.42736033,      -6.280597835,      -5.325009916,      -8.830049691,      -1.792243026,     0.01297719995,      0.7281007141,                 0,                 0,                 0,     0.08972203491,    -0.01638030716,       0.728032103,                 0,       56.10614899,     0.00499192128
         269,      -6.051956144,       -6.42937903,      -6.279624987,      -5.324066347,      -8.832293691,      -1.793538333,     0.01294625669,      0.7269263843,                 0,                 0,                 0,     0.08947224909,    -0.01636389252,      0.7268574803,                 0,       56.14954202,     0.00499192128
         270,       -6.05110515,      -6.431038452,      -6.279024951,      -5.323162863,      -8.832538178,      -1.794054877,     0.01291546656,      0.7257527192,                 0,                 0,                 0,     0.08922325751,    -0.01634735167,       0.725683528,                 0,       56.19252821,     0.00499192128
         271,      -6.050705243,      -6.432480166,      -6.278527627,      -5.322708464,      -8.835347522,      -1.794331493,     0.01288492172,      0.7245801784,                 0,                 0,                 0,     0.08897503478,    -0.01633061105,      0.7245107089,                 0,       56.23473655,     0.00499192128
         272,      -6.050107531,      -6.434150177,      -6.278363446,      -5.322116334,      -8.839792549,      -1.794703673,     0.01285470993,      0.7234089812,                 0,                 0,                 0,     0.08872755354,    -0.01631359179,      0.7233392457,                 0,        56.2757919,     0.00499192128
         273,      -6.049388841,      -6.436459275,      -6.278856511,      -5.321462881,      -8.843457229,      -1.794905503,     0.01282491203,      0.7222393713,                 0,                 0,                 0,     0.08848080753,    -0.01629622298,      0.7221693852,                 0,       56.31534702,     0.00499192128
         274,       -6.04983667,      -6.439620543,       -6.27963684,      -5.321978695,      -8.846097458,      -1.794910336,     0.01279560431,      0.7210720113,                 0,                 0,                 0,      0.0882348858,    -0.01627845505,      0.7210017926,                 0,       56.35310331,     0.00499192128
         275,      -6.050432208,      -6.443338175,      -6.281074181,       -5.32273461,      -8.847651457,      -1.794763949,     0.01276681017,      0.7199067662,                 0,                 0,                 0,     0.08798969803,    -0.01626025921,      0.7198363338,                 0,       56.38893012,     0.00499192128
         276,      -6.051953298,      -6.447294208,      -6.282405446,      -5.324407014,      -8.850087725,      -1.794371346,     0.01273854212,      0.7187438416,                 0,                 0,                 0,     0.08774522758,    -0.01624163124,      0.7186732148,                 0,       56.42277076,     0.00499192128
         277,       -6.05525111,       -6.45126048,      -6.283678937,      -5.327796819,      -8.854062569,      -1.795036303,     0.01271082749,      0.7175836288,                 0,                 0,                 0,     0.08750157933,    -0.01622255959,      0.7175128277,                 0,       56.45451717,     0.00499192128
         278,      -6.059660227,      -6.455055531,      -6.285185707,      -5.332316087,      -8.854702538,      -1.796765448,     0.01268368182,      0.7164264343,                 0,                 0,                 0,     0.08725887547,    -0.01620304111,      0.7163554795,                 0,       56.48410648,     0.00499192128
         279,      -6.064199839,      -6.458739445,      -6.286571066,      -5.336963822,      -8.857114898,      -1.798058711,     0.01265709762,       0.715272542,                 0,                 0,                 0,     0.08701723058,     -0.0161830947,      0.7152014534,                 0,        56.5115766,     0.00499192128
         280,      -6.068776126,      -6.462374097,      -6.287729824,      -5.341563032,      -8.860048448,      -1.798618105,     0.01263107646,       0.714122369,                 0,                 0,                 0,     0.08677684225,    -0.01616273564,      0.7140511663,                 0,       56.53693661,     0.00499192128
         281,      -6.072079676,       -6.46594579,      -6.288860608,      -5.344844803,      -8.863624023,      -1.799256023,     0.01260561556,      0.7129760919,                 0,                 0,                 0,     0.08653790657,    -0.01614197379,      0.7129047944,                 0,       56.56019641,     0.00499192128
